"","address","lat","lon","para","name","addr","LATITUDE","LONGITUDE","matched","Errors"
"652","Motivate BX Tech office",38.8979695,-77.0330547,"0x89b7c97b0b902745:0xb2605aa9045bb4ee","Boston Consulting Group","655 15th St NW suite 1100, Washington, DC 20005",38.8979695,-77.0330547,FALSE,0
"653","Motivate Tech Office",38.9015214,-77.0374877,"0x89b7b7be9ff257b9:0x1d2d14f8861f2474","VMware Inc","1625 I St NW, Washington, DC 20006",38.9015214,-77.0374877,FALSE,0
"654","Mount Vernon Ave & Bruce St",38.8412712,-77.0632984,"0x89b7b12ebf54cee3:0x860263d34ba90819","Bruce St & Mt Vernon Ave","Alexandria, VA 22305",38.841291,-77.063093,TRUE,17.9250495051294
"655","Mount Vernon Ave & E Del Ray Ave",38.8261305,-77.0586543,"0x89b7b11f85837949:0x46384b5bb1ed6a5d","Mt Vernon Ave & E Del Ray Ave","Alexandria, VA 22301",38.82595,-77.058541,TRUE,22.3419534157617
"656","Mount Vernon Ave & E Nelson Ave",38.8196159,-77.0574553,"0x89b7b11d913edf59:0x5be5293dd6790963","Mt Vernon Ave & E Nelson Ave","Alexandria, VA 22301",38.820064,-77.057619,TRUE,51.8054522190112
"657","Mount Vernon Ave & Four Mile Run Park",38.8394809,-77.0563624,"0x89b7b12911e9aa25:0xb172131adcac8d8","Four Mile Run Park","3700 Commonwealth Ave, Alexandria, VA 22305",38.843422,-77.064016,TRUE,794.627671086945
"658","Mount Vernon Ave & Kennedy St",38.8329282,-77.0598956,"0x89b7b126dcf42f41:0x6a0c3ae039690641","Mt Vernon Ave & Kennedy St","Alexandria, VA 22305",38.833077,-77.059821,TRUE,17.7628133814449
"659","Mt Vernon Trail & S. Washington St.",38.7930742,-77.0495196,"0x89b7b04e69542697:0x50dc9ff6a79706ab","Mt Vernon Trail & S Washington St","Alexandria, VA 22314",38.793065,-77.049436,TRUE,7.31721248826767
"660","MTL-ECO5-03",38.9071923,-77.0368707,"0x89b7c6de5af6e45b:0xc2524522d4885d2a","Washington","District of Columbia",38.9071923,-77.0368707,FALSE,0
"661","N Hampton Dr & Ford Ave",38.837014,-77.1061866,"0x89b7b3e1628ed46d:0xb0f6af5e0c71f3b1","N Hampton Dr & Ford Ave","Alexandria, VA 22302",38.837306,-77.106111,TRUE,33.1225972292355
"662","N Howard St & N Imboden St",38.8180695,-77.1066515,"0x89b7b3d6ea360c75:0x42016ee0eb7fc2c7","N Howard St & N Imboden St","Alexandria, VA 22304",38.818509,-77.105564,TRUE,106.137213518379
"663","N Howard St & Taney Ave",38.8158644,-77.1106507,"0x89b7b3d3c90aaecf:0xc2f930394f3e6ed3","N Howard St & Taney Ave","Alexandria, VA 22304",38.815842,-77.110014,TRUE,55.2193481133688
"664","N Lynn St & Fairfax Dr",38.8932993,-77.0712558,"0x89b7b6590c652b4b:0xfef11f4acea8933","N Lynn St & Fairfax Dr","Arlington, VA 22209",38.89386,-77.070862,TRUE,71.0540501062001
"665","N Moore St & Rosslyn Metro",38.8967315,-77.0715396,"0x89b7b65bb1adca67:0xfb25fafd1d10ab3a","N Moore St","Arlington, VA 22209",38.8967315,-77.0715396,FALSE,0
"666","N Oak St & W Broad St",38.888059,-77.1801118,"0x89b7b4c44ca8c685:0x5aae60fbe1bc1539","W Broad St & N Oak St","Falls Church, VA 22046",38.88837,-77.179832,TRUE,42.2178979810593
"667","N Pershing Dr & N George Mason Dr",38.8717526,-77.1081584,"0x89b7b41f34ba9017:0xe6966be6b06204e1","N George Mason Dr & N Pershing Dr","Arlington, VA 22203",38.871822,-77.107906,TRUE,23.1731936318605
"668","N Pershing Dr & N Quebec St",38.8741154,-77.1046591,"0x89b7b42037f84e93:0x30e924eb7078bf03","N Quebec St & N Pershing Dr","Arlington, VA 22203",38.874248,-77.104784,TRUE,18.2840335963085
"669","N Pershing Dr & N Wayne St",38.8807407,-77.0856883,"0x89b7b691fb895849:0x9fd2715d853924d7","N Pershing Dr & N Wayne St","Arlington, VA 22201",38.880705,-77.08596,TRUE,23.8510659433343
"670","N Pershing Dr & Quebec St",38.8741154,-77.1046591,"0x89b7b42037f84e93:0x30e924eb7078bf03","N Quebec St & N Pershing Dr","Arlington, VA 22203",38.8741154,-77.1046591,FALSE,0
"671","N Pershing Dr & Wayne St",38.8807407,-77.0856883,"0x89b7b691fb895849:0x9fd2715d853924d7","N Pershing Dr & N Wayne St","Arlington, VA 22201",38.8807407,-77.0856883,FALSE,0
"672","N Pitt & Wythe St",38.8116063,-77.0432853,"0x89b7b0f0f3a30243:0x3eda84796691bf02","Wythe St & N Pitt St","Alexandria, VA 22314",38.8116063,-77.0432853,FALSE,0
"673","N Pitt St & Montgomery St",38.8138749,-77.0427952,"0x89b7b0f03aabbc4d:0x8851263669e6bea","N Pitt St & Montgomery St","Alexandria, VA 22314",38.814031,-77.042817,TRUE,17.4599909542024
"674","N Quincy St & Glebe Rd",38.8761552,-77.1082753,"0x89b7b423d5c18395:0x9cb3255c711a0e7d","N Glebe Rd & N Quincy St","Arlington, VA 22203",38.876393,-77.107735,TRUE,53.7284897047265
"675","N Randolph St & Fairfax Dr",38.8823571,-77.1094383,"0x89b7b425ea773b03:0x185894681195edc5","N Randolph St & Fairfax Dr","Arlington, VA 22203",38.8823571,-77.1094383,FALSE,0
"676","N Rhodes & 16th St N",38.8918713,-77.0792761,"0x89b7b65fde2b9691:0x473183d6d32873c1","N Rhodes St & 16th St N","Arlington, VA 22201",38.8918713,-77.0792761,FALSE,0
"677","N Roosevelt St & Roosevelt Blvd",38.8782394,-77.1536477,"0x89b7b48b52e518eb:0xefcaa08cb4a9b043","N Roosevelt St & Roosevelt Blvd","Falls Church, VA 22044",38.878085,-77.153953,TRUE,31.5148306470372
"678","N Shore Dr & Bandit Loop",38.9591715,-77.3319905,"0x89b649d55195f6d9:0x89e00dedf287a2bd","N Shore Dr & Bandit Loop","Reston, VA 20190",38.95937,-77.331794,TRUE,27.8540934419181
"679","N Shore Dr & Wainwright Dr",38.9631522,-77.3505887,"0x89b637df38f49ae7:0xd92ab9f880f38843","N Shore Dr & Wainwright Dr","Reston, VA 20190",38.963782,-77.349764,TRUE,99.9419551231888
"680","N Veitch & 20th St N",38.8967988,-77.0864701,"0x89b7b6640b8539b5:0x40663da581cc49a6","20th St N & N Veitch St","Arlington, VA 22201",38.8967988,-77.0864701,FALSE,0
"681","N Veitch & Key Blvd",38.8933762,-77.0861265,"0x89b7b66230f7d157:0x40793986a7ba0b3b","N Veitch St & Key Blvd","Arlington, VA 22201",38.8933762,-77.0861265,FALSE,0
"682","N Veitch St & 20th St N",38.8967988,-77.0864701,"0x89b7b6640b8539b5:0x40663da581cc49a6","20th St N & N Veitch St","Arlington, VA 22201",38.896923,-77.086502,TRUE,14.0836276565759
"683","N Veitch St & Key Blvd",38.8933762,-77.0861265,"0x89b7b66230f7d157:0x40793986a7ba0b3b","N Veitch St & Key Blvd","Arlington, VA 22201",38.893237,-77.086063,TRUE,16.4249935012758
"684","N. Beauregard St. & Berkley St.",38.8305103,-77.1248824,"0x89b7b3c08313e1ad:0x7e55ed5bac213ad4","N Beauregard St","Virginia",38.841548,-77.107734,TRUE,1926.77853716521
"685","Nannie Helen Burroughs & Minnesota Ave NE",38.9019642,-76.9425588,"0x89b7b89614ea0407:0x18ad0d71605cec85","Minnesota Ave NE & Nannie Helen Burroughs Ave NE","Washington, DC 20019",38.901385,-76.941877,TRUE,87.3430505682717
"686","Nannie Helen Burroughs Ave & 49th St NE",38.8985614,-76.9316738,"0x89b7b8b996e582dd:0x2d8f4eae80cd08f0","Nannie Helen Burroughs Ave NE & 49th St NE","Washington, DC 20019",38.898536,-76.931862,TRUE,16.529618134428
"687","National Airport",38.851242,-77.0402315,"0x89b7b731402fe095:0x4168af016d076bad","Ronald Reagan Washington National Airport","2401 Ronald Reagan Washington National Airport Access Rd, Arlington, VA 22202",38.852903,-77.045916,TRUE,525.758399746202
"688","National Harbor Carousel",38.7862147,-77.0164211,"0x89b7b073fc18b735:0xe6df1a015e886212","The Carousel at National Harbor","137 National Plaza Suite 200, Oxon Hill, MD 20745",38.7859,-77.0167,TRUE,42.5309761651337
"689","Neal St & Trinidad Ave NE",38.9033851,-76.9861491,"0x89b7b86b20e33d6d:0xe2d13ce0a95a9aff","Neal St NE & Trinidad Ave NE","Washington, DC 20002",38.903732,-76.987211,TRUE,99.6566638243789
"690","Nebraska Ave/AU East Campus",38.9352098,-77.0866444,"0x89b7c9e3b84ce311:0x88ddc381d14e6362","American University East Campus","3319-3395 New Mexico Ave NW, Washington, DC 20016",38.9352098,-77.0866444,FALSE,0
"691","Needwood Rd & Eagles Head Ct",39.1234619,-77.15731,"0x89b7d28d1e63b78b:0x71265d0c40752b6a","Eagles Head Ct & Needwood Rd","Redland, MD 20855",39.123513,-77.15741,TRUE,10.3295701274779
"692","New Dominion Pkwy & Fountain Dr",38.9605836,-77.3568855,"0x89b6481fa2aea8df:0x5e25aad2b0937343","Fountain Dr & New Dominion Pkwy","Reston, VA 20190",38.960574,-77.356324,TRUE,48.5606042660886
"693","New Hampshire & Gallatin St NW",38.9523154,-77.0124405,"0x89b7c8764d16eed5:0x709d38aeb1364932","Gallatin St NW & New Hampshire Ave NW","Washington, DC 20011",38.951596,-77.012808,TRUE,86.074866249571
"694","New Hampshire & Kirklynn Ave",38.9880737,-76.9879188,"0x89b7c614a84d4c5f:0x64d83b6eea15516d","New Hampshire Ave & Kirklynn Ave","Takoma Park, MD 20912",38.988101,-76.988422,TRUE,43.5970036154714
"695","New Hampshire & Lockwood",39.0396431,-76.9907174,"0x89b7c59ed342dcbb:0x4ddd0cfe8c1eb4e3","New Hampshire Ave & Lockwood Dr","White Oak, MD 20901",39.039102,-76.991824,TRUE,112.935312270648
"696","New Hampshire Ave & 24th St NW",38.9011529,-77.0514217,"0x89b7b7b3c52a35e5:0xe7a2d03ddc31a99e","24th St NW & New Hampshire Ave NW","Washington, DC 20037",38.901755,-77.051084,TRUE,73.0502518052172
"697","New Hampshire Ave & East-West Hwy",38.9752384,-76.9942098,"0x89b7c63a3a1237fb:0x29f68eeaf4ddcc8a","New Hampshire Ave & East-West Hwy","Chillum, MD 20912",38.974205,-76.995227,TRUE,144.693298866513
"698","New Hampshire Ave & T St NW",38.9155803,-77.0378968,"0x89b7b7c34048aa97:0xb9f444c7aa4297b1","T St NW & New Hampshire Ave NW","Washington, DC 20009",38.915544,-77.038252,TRUE,30.9950399267503
"699","New Hampshire Ave & Ward Pl NW",38.9058611,-77.0469941,"0x89b7b7b7ba3dc90d:0x9d7b393f900514ac","New Hampshire Ave NW & Ward Pl NW","Washington, DC 20036",38.905711,-77.047318,TRUE,32.6202081110425
"700","New Jersey Ave & F St NW",38.8973458,-77.0118687,"0x89b7b78992f806af:0xa05c2dd9d662bbb2","New Jersey Ave NW & F St NW","Washington, DC 20001",38.897108,-77.011616,TRUE,34.3136482046046
"701","New Jersey Ave & H St SE",38.8805343,-77.0056247,"0x89b7b9d49199caa7:0x20d0cd37c08fdf21","H St SE & New Jersey Ave SE","Washington, DC 20003",38.880761,-77.005741,TRUE,27.1437171778738
"702","New Jersey Ave & K St NW",38.9025205,-77.0137393,"0x89b7b78b2272e37f:0xf05973545887e0ec","New Jersey Ave NW & K St NW","Washington, DC 20001",38.902571,-77.013667,TRUE,8.40680415414968
"703","New Jersey Ave & L St NW",38.9037421,-77.0141864,"0x89b7b78b331efe13:0x77e27bbacc73b346","L St NW & New Jersey Ave NW","Washington, DC 20001",38.9037421,-77.0141864,FALSE,0
"704","New Jersey Ave & N St NW/Dunbar HS",38.9075024,-77.0128468,"0x89b7b7f430c35a01:0xe38e7407141c86c7","Dunbar High School","101 N St NW, Washington, DC 20001",38.907333,-77.01536,TRUE,218.275565376612
"705","New Jersey Ave & R St NW",38.9126069,-77.0173482,"0x89b7b7f0c322b8d9:0x3e601436eb8d3463","R St NW & New Jersey Ave NW","Washington, DC 20001",38.912659,-77.017669,TRUE,28.3541714397689
"706","New Mexico & Cathedral Ave NW",38.9302888,-77.0839863,"0x89b7b61e6883b621:0xdce0a3848b38733f","Cathedral Ave NW & New Mexico Ave NW","Washington, DC 20016",38.930316,-77.083704,TRUE,24.6054721566648
"707","New York Ave & 15th St NW",38.8987872,-77.0336256,"0x89b7b7bd865e9ba1:0x28782298e6668a5e","New York Ave NW & 15th St NW","Washington, DC 20005",38.8987872,-77.0336256,FALSE,0
"708","New York Ave & Hecht Ave NE",38.916044,-76.9838515,"0x89b7b87479c24f55:0x5c0e992292737713","New York Ave NE & Hecht Ave NE","Washington, DC 20002",38.915604,-76.983683,TRUE,51.0514852255635
"709","Norfolk & Rugby Ave",38.9907397,-77.1002684,"0x89b7c9618669487d:0x56bcba1af2f48378","Norfolk Ave & Rugby Ave","Bethesda, MD 20814",38.990639,-77.100239,TRUE,11.4820070014945
"710","Norfolk Ave & Fairmont St",38.9885074,-77.0965644,"0x89b7c96475d335e9:0xdebb3faba622e8be","Norfolk Ave & Fairmont Ave","Bethesda, MD 20814",38.988562,-77.096539,TRUE,6.45594950581029
"711","North Bethesda Metro",39.047604,-77.112633,"0x89b7cc2540fb5767:0xbbc569d657e02dcd","North Bethesda","5500 Marinelli Rd, North Bethesda, MD 20852",39.04753,-77.11287,TRUE,22.0586676363597
"712","North Capitol & Douglas St NW / Reservoir Park Rec",38.923613,-77.009814,"0x89b7b8000666f27b:0xa6ab1845ca271c4e","Capital Bikeshare: North Capitol & Douglas St NW / Reservoir Park Rec","Washington, DC 20002",38.923613,-77.009814,FALSE,0
"713","North Capitol & K St NE",38.9025291,-77.0091341,"0x89b7b82017bdbf01:0x632e63d5dd2645b5","K St NE & North Capitol St NW","Washington, DC 20002",38.902444,-77.008246,TRUE,77.4309267113697
"714","North Capitol & R St NE",38.9126078,-77.0089916,"0x89b7b81d47389349:0xa963fb488f660d86","North Capitol St NE & R St NE","Washington, DC 20002",38.91256,-77.008775,TRUE,19.4796751323345
"715","North Capitol St & F St NW",38.8973215,-77.0091062,"0x89b7b827471a5bc7:0xefe1412d343fcb45","North Capitol St NW & F St NW","Washington, DC 20001",38.897446,-77.009888,TRUE,69.0586916454418
"716","North Capitol St & G Pl NE",38.8995706,-77.0090092,"0x89b7b820951e060f:0xbfb7dba7fc6e12f2","North Capitol St NE & G Pl NE","Washington, DC 20002",38.899703,-77.008911,TRUE,16.9987796615226
"717","North Shore & Cameron Crescent Dr/Crescent Apartments",38.9703933,-77.3385167,"0x89b637cdfa8acc29:0x8c6f452103e2b408","Crescent Apartments","1527 Cameron Crescent Dr, Reston, VA 20190",38.970046,-77.338686,TRUE,41.2985111474492
"718","North Shore Dr & Village Rd",38.9523838,-77.0811342,"0x89b7c9eacead2d91:0x10a381b479fa5b52","Ali Safayan, MD, a SignatureMD Physician","4801 Wisconsin Ave Suite 101, Washington, DC 20016",38.970412,-77.340787,TRUE,22539.3675984441
"719","North Village and Park Garden",38.9157418,-77.0617165,"0x89b7b631768a2cc5:0x9d4120ef50858bed","Dumbarton Oaks Park","R St NW, Washington, DC 20008",38.983199,-77.341823,TRUE,25357.3818767252
"720","Northwestern High School",38.9747701,-76.9537176,"0x89b7c6ed8e69fd03:0x8cec62a1e5a373ae","Northwestern High School","7000 Adelphi Rd, Hyattsville, MD 20782",38.975505,-76.952199,TRUE,154.631612423869
"721","Oak Leaf & Lockwood",39.038091,-76.994271,"0x89b7c59bc8bda75d:0xda84b8e7115ef250","Lockwood Dr & Oak Leaf Dr","White Oak, MD 20901",39.037981,-76.994539,TRUE,26.1797065620587
"722","Offutt Ln & Chevy Chase Dr",38.9769732,-77.0945711,"0x89b7c978fd4835b3:0x3c6e6f3252dd622e","Offutt Ln & Chevy Chase Dr","Bethesda, MD 20815",38.977093,-77.094589,TRUE,13.4107162585208
"723","Oglethorpe St & 42nd Ave",38.959358,-76.9465328,"0x89b7c6e18c254429:0x41a71092542e9ae1","42nd Ave & Oglethorpe St","Hyattsville, MD 20781",38.959361,-76.946361,TRUE,14.8583122255461
"724","Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",38.8828219,-77.0421938,"0x89b7b7b4a92b7c8d:0x5f65ea9866e4df57","Eleanor Roosevelt Statue","3 Ohio Dr SW, Washington, DC 20418",38.88412,-77.04657,TRUE,405.35973634306
"725","Oklahoma Ave & Benning Rd NE",38.8976303,-76.9695277,"0x89b7b85e0db23e1d:0x92b9364aee4b50e5","Benning Rd NE & Oklahoma Ave NE","Washington, DC 20002",38.8975,-76.969509,TRUE,14.5787950361287
"726","Oklahoma Ave & D St NE",38.8947879,-76.9743267,"0x89b7b85c9811c88d:0xbabf7e882ae143db","Oklahoma Ave NE & D St NE","Washington, DC 20019",38.894474,-76.974828,TRUE,55.6819307434429
"727","Old Georgetown Rd & Southwick St",38.9994145,-77.1095329,"0x89b7cbe6de6da0f1:0x9f7f0a8e9fb311bd","Southwick St & Old Georgetown Rd","Bethesda, MD 20817",38.999634,-77.109647,TRUE,26.3236562559495
"728","Old Meadow Rd & Cathy Ln",38.9170225,-77.2137237,"0x89b64ac33da11b9f:0x4b31c6e7951802f5","Old Meadow Rd & Cathy Ln","Tysons, VA 22102",38.916908,-77.213879,TRUE,18.510094687764
"729","Old Meadow Rd & Old Meadow Ln",38.9192853,-77.2125137,"0x89b64ac39209a92d:0x599bc84e4c5fab12","Old Meadow Rd & Old Meadow Ln","Tysons, VA 22102",38.918988,-77.21246,TRUE,33.3830969436472
"730","Olde Crafts Dr and Cartwright Pl",38.892968,-77.014012,"0x89b7b78649857a7d:0xc212105bc298937e","Child Development Center at the Dept. of Labor","200 Constitution Ave. NW #1450, Washington, DC 20210",38.938797,-77.354067,TRUE,29858.7053576484
"731","Oxon Hill Park & Ride",38.7992099,-77.0012992,"0x89b7ba879064a049:0x6b35c256a2d09c25","Oxon Hill Park & Ride","6710 Oxon Hill Rd #200, Oxon Hill, MD 20745",38.798749,-77.00103,TRUE,56.3095740815496
"732","Park Pl & Rock Creek Church Rd NW",38.9372608,-77.019699,"0x89b7c80fa60c83e5:0x1e25e9c395d8e93e","Park Pl NW & Rock Creek Church Rd NW","Washington, DC 20010",38.937135,-77.019125,TRUE,51.579077870375
"733","Park Rd & Holmead Pl NW",38.930935,-77.0308781,"0x89b7c81f293ab3a1:0x3c2c4fa0e1d4cc49","Holmead Pl NW & Park Rd NW","Washington, DC 20010",38.9308,-77.0315,TRUE,55.8489813316035
"734","Park Run & Onyx Dr",38.8681323,-76.9947539,"0x89b7b93f9cfeb31b:0x25863f0b4609db64","Anacostia parkrun","1901 Anacostia Dr, Washington, DC 20020",38.92755,-77.226644,TRUE,21127.2445801544
"735","Pennsylvania & Minnesota Ave SE",38.8735257,-76.970521,"0x89b7b9ac1ccf60fb:0xa9920d20b67d8fdc","Minnesota Ave SE & Pennsylvania Ave. SE","Washington, DC 20020",38.873057,-76.971015,TRUE,67.4169894849655
"736","Pennsylvania Ave & 8th St SE",38.884075,-76.9949931,"0x89b7b833a48fd41d:0x71c50ca53c208093","Pennsylvania Ave. SE & 8th St SE","Washington, DC 20003",38.884275,-76.994716,TRUE,32.7083533938465
"737","Pennsylvania Ave & Park Ave",38.8987649,-77.0350915,"0x89b7b7bd0e41c31b:0x5661d3aa16e785d4","Pennsylvania Avenue NW","Washington, DC",38.887403,-77.176992,TRUE,12345.6084954067
"738","Penrose Sq/Columbia Pike & S Barton St",38.8635326,-77.0844744,"0x89b7b6b97003a5eb:0xe5de3c2b3a5376ab","Penrose Square","2503 Columbia Pike, Arlington, VA 22204",38.8635326,-77.0844744,FALSE,0
"739","Pentagon City Metro / 12th & S Hayes St",38.8627064,-77.0598835,"0x89b7b6df297f854d:0xc7c52b78c63b82c","Pentagon City Metro Station","1250 S Hayes St, Arlington, VA 22202",38.8627064,-77.0598835,FALSE,0
"740","Pentagon City Metro / 12th St & S Hayes St",38.8627064,-77.0598835,"0x89b7b6df297f854d:0xc7c52b78c63b82c","Pentagon City Metro Station","1250 S Hayes St, Arlington, VA 22202",38.862303,-77.059936,TRUE,45.0857624811876
"741","Pentagon Row Plaza / Army Navy Dr & Joyce St",38.8637198,-77.0622574,"0x89b7b6dc0286d1ef:0x83b0acefd507be78","Westpost at National Landing","1201 S Joyce St, Arlington, VA 22202",38.863314,-77.063416,TRUE,109.99433865194
"742","Perry & 35th St",38.936213,-76.960054,"0x89b7c7745ff5feb1:0xd5a715cd62c5e9c7","Capital Bikeshare: Perry & 35th St","Mt Rainier, MD 20712",38.936213,-76.960054,TRUE,0
"743","Pershing & N George Mason Dr",38.8717526,-77.1081584,"0x89b7b41f34ba9017:0xe6966be6b06204e1","N George Mason Dr & N Pershing Dr","Arlington, VA 22203",38.8717526,-77.1081584,FALSE,0
"744","Pershing Dr & N George Mason Dr",38.8717526,-77.1081584,"0x89b7b41f34ba9017:0xe6966be6b06204e1","N George Mason Dr & N Pershing Dr","Arlington, VA 22203",38.8717526,-77.1081584,FALSE,0
"745","Pershing Dr & Wayne St",38.8807407,-77.0856883,"0x89b7b691fb895849:0x9fd2715d853924d7","N Pershing Dr & N Wayne St","Arlington, VA 22201",38.8807407,-77.0856883,FALSE,0
"746","Philadelphia & Maple Ave",38.9810435,-77.0102841,"0x89b7c620a7c4ae01:0xa0047dba2ba33a16","Maple Ave & Philadelphia Ave","Takoma Park, MD 20912",38.9810435,-77.0102841,FALSE,0
"747","Piccard & W Gude Dr",39.1019099,-77.1771744,"0x89b7cd5eab749b35:0x5da7ab753e5ce3a0","Piccard Dr & W Gude Dr","Rockville, MD 20850",39.1019099,-77.1771744,FALSE,0
"748","Pimmit Dr & Idyl Ln",38.897628,-77.2071313,"0x89b64b25999caad3:0xadede36ee56c705e","Idyl Ln & Pimmit Dr","Idylwood, VA 22043",38.897692,-77.207261,TRUE,13.2900866995962
"749","Pimmit Dr & Los Pueblos Ln",38.9001438,-77.2056055,"0x89b64b28af5b300d:0x7911af77cd28031d","Pimmit Dr & Los Pueblos Ln","Idylwood, VA 22043",38.900371,-77.205428,TRUE,29.5665308084971
"750","Pleasant St & MLK Ave SE",38.8639045,-76.9903104,"0x89b7b9c1201a8f67:0xa2cf9831c6cf2a97","Pleasant St SE & Martin Luther King Jr Ave SE","Washington, DC 20020",38.863897,-76.990037,TRUE,23.6858404526656
"751","Pooks Hill Rd & Linden Ave",39.0143316,-77.1061506,"0x89b7cbff1d3a7309:0x68c97733fe88422d","Pooks Hill Rd & Linden Ave","Bethesda, MD 20814",39.014716,-77.107143,TRUE,95.8039480698882
"752","Potomac & M St NW",38.9051277,-77.0651743,"0x89b7b648d83e3321:0xe2a81add5a469488","Potomac St NW & M St NW","Washington, DC 20007",38.905509,-77.065246,TRUE,42.8501545138498
"753","Potomac & Pennsylvania Ave SE",38.8805813,-76.9858097,"0x89b7b84ab624133f:0x21e04477ef004a35","Potomac Ave SE & Pennsylvania Ave. SE","Washington, DC 20003",38.880015,-76.9865,TRUE,86.8077434177483
"754","Potomac & Swann Ave",38.8296454,-77.0480815,"0x89b7b0dc63d68917:0x17572064eeeaf2f1","Swann Ave & Potomac Ave","Alexandria, VA 22301",38.8296454,-77.0480815,FALSE,0
"755","Potomac Ave & 35th St S",38.844267,-77.0504744,"0x89b7b0d37cda3b8d:0x66da765623dac843","Potomac Ave & 35th St S","Arlington, VA 22202",38.844015,-77.050537,TRUE,28.5407679134806
"756","Potomac Ave & 8th St SE",38.8768313,-76.9949653,"0x89b7b9cc38c4c81b:0x8edd763d6f5b1e76","Potomac Ave SE & 8th St SE","Washington, DC 20003",38.876737,-76.994468,TRUE,44.3073974605495
"757","Potomac Ave & Half St SW",38.8700623,-77.0106659,"0x89b7b76280be4bf1:0x160c8054961c03dd","Potomac Ave SW & Half St SW","Washington, DC 20024",38.869683,-77.010815,TRUE,44.107297830434
